,mof,conc,p,ad,q,std,heat,vdw,coul,status
3926,ECIWUJ_clean_min_charges,0_0.02,1450,methanol,0.1257344772,0.0063520483,-44.45623,-14370.734190,-10279.45372,finished
3927,ECIWUJ_clean_min_charges,0_0.02,1600,methanol,0.1292271928,0.0051111659,-44.38373,-14798.054690,-10423.30593,finished
3928,ECIWUJ_clean_min_charges,0_0.02,1684,methanol,0.1346768914,0.0029743365,-44.47596,-15381.591289,-10920.14946,finished
3929,ECIWUJ_clean_min_charges,0_0.02,1700,methanol,0.1361802989,0.0029086736,-44.69262,-15568.627072,-11067.98051,finished
3930,ECIWUJ_clean_min_charges,0_0.01,1,CO2,4.7531e-06,7.564e-07,-28.98876,-0.583705,-0.01653,finished
3931,ECIWUJ_clean_min_charges,0_0.01,10,CO2,5.34001e-05,7.186e-06,-28.77982,-6.594346,-0.08350,finished
3932,ECIWUJ_clean_min_charges,0_0.01,100,CO2,0.0005464547,1.988e-05,-29.0535,-67.855159,-1.14807,finished
3933,ECIWUJ_clean_min_charges,0_0.01,1000,CO2,0.0054791413,0.0001180658,-29.05902,-680.839744,-10.84676,finished
3934,ECIWUJ_clean_min_charges,0_0.01,5000,CO2,0.0270793264,0.0005315096,-29.14027,-3365.917648,-53.56778,finished
3935,ECIWUJ_clean_min_charges,0_0.01,10000,CO2,0.0524525962,0.0008887738,-29.19238,-6518.731387,-106.73960,finished
3936,ECIWUJ_clean_min_charges,0_0.01,25000,CO2,0.1233697588,0.0027602094,-29.33529,-15361.587602,-257.59107,finished
3937,ECIWUJ_clean_min_charges,0_0.01,50000,CO2,0.2237313721,0.0033184618,-29.5132,-27914.331669,-486.49589,finished
3938,ECIWUJ_clean_min_charges,0_0.01,66700,CO2,0.2821909267,0.0040966161,-29.49481,-35239.220930,-623.20619,finished
3939,ECIWUJ_clean_min_charges,0_0.01,75000,CO2,0.3153634314,0.0034663727,-29.60672,-39429.682465,-703.05258,finished
3940,ECIWUJ_clean_min_charges,0_0.01,100000,CO2,0.3872033451,0.0053764243,-29.68987,-48458.332561,-868.21112,finished
3941,ECIWUJ_clean_min_charges,0_0.01,250000,CO2,0.720054631,0.006521084,-29.87476,-90658.332463,-1650.35384,finished
3942,ECIWUJ_clean_min_charges,0_0.01,500000,CO2,1.050230908,0.0071956848,-29.90799,-132766.862187,-2548.08849,finished
3943,ECIWUJ_clean_min_charges,0_0.01,750000,CO2,1.2682735918,0.0,,,,run
3944,ECIWUJ_clean_min_charges,0_0.01,1000000,CO2,1.4123923306,0.0,,,,run
3945,ECIWUJ_clean_min_charges,0_0.01,1,methanol,4.09899e-05,6.3536e-06,-40.94911,-4.734815,-2.90982,finished
3946,ECIWUJ_clean_min_charges,0_0.01,10,methanol,0.0004673671,9.92418e-05,-41.70787,-53.477063,-36.15075,finished
3947,ECIWUJ_clean_min_charges,0_0.01,100,methanol,0.0042904285,0.0006976002,-41.45103,-492.064095,-320.63578,finished
3948,ECIWUJ_clean_min_charges,0_0.01,200,methanol,0.0094401784,0.0006835864,-42.29275,-1073.942887,-700.47572,finished
3949,ECIWUJ_clean_min_charges,0_0.01,300,methanol,0.0133827335,0.0018675144,-41.86525,-1522.415923,-973.35795,finished
3950,ECIWUJ_clean_min_charges,0_0.01,400,methanol,0.0192324649,0.0010999698,-42.44968,-2164.545465,-1384.51834,finished
3951,ECIWUJ_clean_min_charges,0_0.01,500,methanol,0.0218297171,0.0013511112,-42.41219,-2464.847443,-1602.71720,finished
3952,ECIWUJ_clean_min_charges,0_0.01,750,methanol,0.0332256803,0.0032602009,-43.53932,-3711.887332,-2333.89744,finished
3953,ECIWUJ_clean_min_charges,0_0.01,1000,methanol,0.040683574,0.0041750932,-43.49184,-4510.903515,-2844.27351,finished
3954,ECIWUJ_clean_min_charges,0_0.01,1150,methanol,0.0456821195,0.0027821283,-42.81452,-5080.810149,-3195.63417,finished
3955,ECIWUJ_clean_min_charges,0_0.01,1300,methanol,0.071906168,0.0274695688,-47.76629,-7724.103411,-4180.05711,finished
3956,ECIWUJ_clean_min_charges,0_0.01,1450,methanol,0.0578741359,0.0066049636,-43.59579,-6369.917978,-3955.29950,finished
3957,ECIWUJ_clean_min_charges,0_0.01,1600,methanol,0.0756920717,0.0268361322,-46.31239,-8152.743809,-4571.35227,finished
3958,ECIWUJ_clean_min_charges,0_0.01,1684,methanol,0.0698623832,0.0214104253,-45.88047,-7595.518161,-4454.38312,finished
3959,ECIWUJ_clean_min_charges,0_0.01,1700,methanol,0.0705349098,0.0275662288,-46.07772,-7674.638960,-4490.13762,finished
3960,ECIWUJ_clean_min_charges,0_0.04,1,CO2,3.1903e-06,1.0063e-06,-32.86841,-0.417851,-0.03508,finished
3961,ECIWUJ_clean_min_charges,0_0.04,10,CO2,2.93661e-05,4.4736e-06,-33.95371,-3.693239,-0.63134,finished
3962,ECIWUJ_clean_min_charges,0_0.04,100,CO2,0.0003280451,2.57485e-05,-33.93303,-41.591985,-6.66654,finished
3963,ECIWUJ_clean_min_charges,0_0.04,1000,CO2,0.0032473089,0.0001593639,-33.89553,-409.371045,-67.38865,finished
3964,ECIWUJ_clean_min_charges,0_0.04,5000,CO2,0.0148473251,0.0004258719,-33.85173,-1876.353438,-301.99336,finished
3965,ECIWUJ_clean_min_charges,0_0.04,10000,CO2,0.0292820354,0.0009282096,-33.94161,-3710.704548,-592.08769,finished
3966,ECIWUJ_clean_min_charges,0_0.04,25000,CO2,0.0674434159,0.0015795124,-34.00471,-8624.377973,-1281.39057,finished
3967,ECIWUJ_clean_min_charges,0_0.04,50000,CO2,0.1148956441,0.0062385142,-34.02353,-14860.834698,-2045.62598,finished
3968,ECIWUJ_clean_min_charges,0_0.04,66700,CO2,0.1449567365,0.0064828921,-34.10918,-18890.398073,-2450.14220,finished
3969,ECIWUJ_clean_min_charges,0_0.04,75000,CO2,0.156619263,0.0031664981,-34.22636,-20422.469498,-2650.31507,finished
3970,ECIWUJ_clean_min_charges,0_0.04,100000,CO2,0.1857083582,0.0067020229,-34.12655,-24403.464328,-2993.58677,finished
3971,ECIWUJ_clean_min_charges,0_0.04,250000,CO2,0.3164971088,0.0074229056,-34.18518,-42690.786378,-4237.27291,finished
3972,ECIWUJ_clean_min_charges,0_0.04,500000,CO2,0.4288920228,0.0102530396,-34.55362,-58608.815940,-5503.00810,finished
3973,ECIWUJ_clean_min_charges,0_0.04,750000,CO2,0.4969040177,0.0124240157,-34.43619,-68652.458809,-6136.05760,finished
3974,ECIWUJ_clean_min_charges,0_0.04,1000000,CO2,0.5344791273,0.0152332501,-34.13778,-74487.853311,-6544.36097,finished
3975,ECIWUJ_clean_min_charges,0_0.04,1,methanol,0.0007698457,9.72951e-05,-55.36489,-75.609787,-118.31354,finished
3976,ECIWUJ_clean_min_charges,0_0.04,10,methanol,0.007430736,0.0014296792,-55.43527,-731.708026,-1138.97999,finished
3977,ECIWUJ_clean_min_charges,0_0.04,100,methanol,0.0532549149,0.0030738101,-55.1161,-5247.527988,-8163.75862,finished
3978,ECIWUJ_clean_min_charges,0_0.04,200,methanol,0.0890117549,0.0062911643,-55.36792,-8816.951206,-13622.13693,finished
3979,ECIWUJ_clean_min_charges,0_0.04,300,methanol,0.1123749798,0.0071251939,-55.685,-11129.991207,-17182.73137,finished
3980,ECIWUJ_clean_min_charges,0_0.04,400,methanol,0.1291341453,0.0079412056,-55.09036,-12748.938728,-19792.91140,finished
3981,ECIWUJ_clean_min_charges,0_0.04,500,methanol,0.1309204607,0.0093506008,-55.54269,-12836.658837,-20130.63666,finished
3982,ECIWUJ_clean_min_charges,0_0.04,750,methanol,0.1572620785,0.0058276643,-55.93192,-15531.482172,-24184.67874,finished
3983,ECIWUJ_clean_min_charges,0_0.04,1000,methanol,0.160304621,0.0078381267,-54.3738,-15614.138595,-24649.02012,finished
3984,ECIWUJ_clean_min_charges,0_0.04,1150,methanol,0.16541691,0.0142218365,-55.81475,-16459.554767,-25327.61952,finished
3985,ECIWUJ_clean_min_charges,0_0.04,1300,methanol,0.1728993317,0.0034141894,-55.36381,-17029.923506,-26544.13675,finished
3986,ECIWUJ_clean_min_charges,0_0.04,1450,methanol,0.176690622,0.0049366253,-55.01043,-17386.215641,-27094.24419,finished
3987,ECIWUJ_clean_min_charges,0_0.04,1600,methanol,0.1787186823,0.0061087261,-55.27893,-17558.433699,-27435.66967,finished
