,mof,conc,p,ad,q,std,heat,status,coul,vdw
215,COGWEB_clean_min_charges,0_0.05,10000,ethene,0.5202595418,0.0020931253,-20.52874,finished,0.00000,-28455.195559
216,COGWEB_clean_min_charges,0_0.05,25000,ethene,1.1922878568,0.0040484007,-20.91251,finished,0.00000,-64995.921449
217,COGWEB_clean_min_charges,0_0.05,50000,ethene,2.1573792365,0.0078232513,-21.28917,finished,0.00000,-116936.961666
218,COGWEB_clean_min_charges,0_0.05,66700,ethene,2.6742950991,0.0038766436,-21.44426,finished,0.00000,-144381.380849
219,COGWEB_clean_min_charges,0_0.05,75000,ethene,2.8993440565,0.0079494328,-21.48029,finished,0.00000,-156282.823533
220,COGWEB_clean_min_charges,0_0.05,100000,ethene,3.4765015892,0.0073416014,-21.48119,finished,0.00000,-186309.044166
221,COGWEB_clean_min_charges,0_0.05,250000,ethene,5.4041819944,0.0098547363,-21.84035,finished,0.00000,-283249.589394
222,COGWEB_clean_min_charges,0_0.05,500000,ethene,6.6223827814,0.0,,run,,
223,COGWEB_clean_min_charges,0_0.05,750000,ethene,7.1438434003,0.0,,run,,
224,COGWEB_clean_min_charges,0_0.05,1000000,ethene,7.4276266676,0.0,,run,,
225,COGWEB_clean_min_charges,0_0.05,1,ethane,0.0001661427,8.8715e-06,-23.56606,finished,0.00000,-10.701354
226,COGWEB_clean_min_charges,0_0.05,10,ethane,0.0016393201,2.5239e-05,-23.62047,finished,0.00000,-106.129371
227,COGWEB_clean_min_charges,0_0.05,100,ethane,0.0164757907,0.0001239582,-23.69031,finished,0.00000,-1067.227789
228,COGWEB_clean_min_charges,0_0.05,1000,ethane,0.164661281,0.0010400467,-23.85419,finished,0.00000,-10659.492479
229,COGWEB_clean_min_charges,0_0.05,5000,ethane,0.7947030198,0.0042797987,-24.50165,finished,0.00000,-51347.246806
230,COGWEB_clean_min_charges,0_0.05,10000,ethane,1.4971039227,0.0073990188,-25.03835,finished,0.00000,-96394.132642
231,COGWEB_clean_min_charges,0_0.05,25000,ethane,3.0335606452,0.0038432499,-25.67748,finished,0.00000,-193013.989130
232,COGWEB_clean_min_charges,0_0.05,50000,ethane,4.4383174132,0.0048457097,-25.6415,finished,0.00000,-277211.639406
233,COGWEB_clean_min_charges,0_0.05,66700,ethane,5.050293794,0.0044491778,-25.80965,finished,0.00000,-312138.761643
234,COGWEB_clean_min_charges,0_0.05,75000,ethane,5.2870994013,0.0111347257,-25.93881,finished,0.00000,-325562.358186
235,COGWEB_clean_min_charges,0_0.05,100000,ethane,5.8366641562,0.0048252225,-26.27559,finished,0.00000,-356044.493434
236,COGWEB_clean_min_charges,0_0.05,250000,ethane,7.1027942186,0.0,,run,,
237,COGWEB_clean_min_charges,0_0.05,500000,ethane,7.6697961383,0.0,,run,,
238,COGWEB_clean_min_charges,0_0.05,750000,ethane,7.8960528065,0.0,,run,,
239,COGWEB_clean_min_charges,0_0.05,1000000,ethane,7.998839543,0.0,,run,,
240,COGWEB_clean_min_charges,1_0.16,1,ethene,5.79751e-05,4.5136e-06,-23.10226,finished,0.00000,-3.685709
241,COGWEB_clean_min_charges,1_0.16,10,ethene,0.0005881045,1.67199e-05,-23.02889,finished,0.00000,-37.387791
242,COGWEB_clean_min_charges,1_0.16,100,ethene,0.0059199165,7.66412e-05,-23.07845,finished,0.00000,-377.089827
243,COGWEB_clean_min_charges,1_0.16,1000,ethene,0.0583324884,0.0004686691,-23.11701,finished,0.00000,-3716.634023
244,COGWEB_clean_min_charges,1_0.16,5000,ethene,0.2832764274,0.0026103851,-23.31091,finished,0.00000,-18034.978838
245,COGWEB_clean_min_charges,1_0.16,10000,ethene,0.5447734214,0.0031802059,-23.48875,finished,0.00000,-34625.798952
246,COGWEB_clean_min_charges,1_0.16,25000,ethene,1.1679405173,0.0073900044,-24.04825,finished,0.00000,-74122.072086
247,COGWEB_clean_min_charges,1_0.16,50000,ethene,1.9127701303,0.0032578285,-24.74503,finished,0.00000,-121448.142941
248,COGWEB_clean_min_charges,1_0.16,66700,ethene,2.2552261444,0.0040461948,-25.14103,finished,0.00000,-143315.943953
249,COGWEB_clean_min_charges,1_0.16,75000,ethene,2.3876395395,0.009391839,-25.3169,finished,0.00000,-151808.314565
250,COGWEB_clean_min_charges,1_0.16,100000,ethene,2.7138326798,0.0047322908,-25.73725,finished,0.00000,-172825.284980
251,COGWEB_clean_min_charges,1_0.16,250000,ethene,3.5927896482,0.0077651654,-26.72917,finished,0.00000,-230737.096471
252,COGWEB_clean_min_charges,1_0.16,500000,ethene,4.0712315988,0.0055454139,-26.97837,finished,0.00000,-264127.771768
253,COGWEB_clean_min_charges,1_0.16,750000,ethene,4.2841726836,0.0091191478,-27.10432,finished,0.00000,-280561.822283
254,COGWEB_clean_min_charges,1_0.16,1000000,ethene,4.3980067993,0.0102520219,-26.89107,finished,0.00000,-290570.901198
255,COGWEB_clean_min_charges,1_0.16,1,ethane,0.0001918745,7.1376e-06,-27.03191,finished,0.00000,-14.410347
256,COGWEB_clean_min_charges,1_0.16,10,ethane,0.0018725952,3.16667e-05,-26.84087,finished,0.00000,-139.563128
257,COGWEB_clean_min_charges,1_0.16,100,ethane,0.0188137015,0.0002285401,-26.81274,finished,0.00000,-1399.172370
258,COGWEB_clean_min_charges,1_0.16,1000,ethane,0.1856216925,0.0012033633,-26.98547,finished,0.00000,-13794.716736
259,COGWEB_clean_min_charges,1_0.16,5000,ethane,0.8369498966,0.0015687773,-27.6313,finished,0.00000,-62011.836438
260,COGWEB_clean_min_charges,1_0.16,10000,ethane,1.4546152511,0.0037477113,-28.40461,finished,0.00000,-107629.548076
261,COGWEB_clean_min_charges,1_0.16,25000,ethane,2.4518669656,0.0071676545,-29.89082,finished,0.00000,-181687.770015
262,COGWEB_clean_min_charges,1_0.16,50000,ethane,3.0993631404,0.0059679155,-31.13009,finished,0.00000,-230352.851353
263,COGWEB_clean_min_charges,1_0.16,66700,ethane,3.3349415385,0.0115018035,-31.57671,finished,0.00000,-248315.605942
264,COGWEB_clean_min_charges,1_0.16,75000,ethane,3.4233682868,0.0088638742,-31.53904,finished,0.00000,-255097.174507
265,COGWEB_clean_min_charges,1_0.16,100000,ethane,3.6184557875,0.0078509798,-32.05328,finished,0.00000,-270183.565984
266,COGWEB_clean_min_charges,1_0.16,250000,ethane,4.1051550922,0.0126271031,-32.33419,finished,0.00000,-308586.967486
267,COGWEB_clean_min_charges,1_0.16,500000,ethane,4.3472382898,0.0058883528,-31.68743,finished,0.00000,-329728.182756
268,COGWEB_clean_min_charges,1_0.16,750000,ethane,4.4466372751,0.0061687233,-31.35168,finished,0.00000,-340317.804680
269,COGWEB_clean_min_charges,1_0.16,1000000,ethane,4.4838875162,0.0104960787,-31.34559,finished,0.00000,-346182.639702
270,COGWEB_clean_min_charges,0_0.04,1,ethene,5.51633e-05,6.3382e-06,-20.32148,finished,0.00000,-2.070112
271,COGWEB_clean_min_charges,0_0.04,10,ethene,0.0005604644,3.62935e-05,-20.32131,finished,0.00000,-21.055352
272,COGWEB_clean_min_charges,0_0.04,100,ethene,0.0056317514,7.36809e-05,-20.24192,finished,0.00000,-211.034716
273,COGWEB_clean_min_charges,0_0.04,1000,ethene,0.0561027251,0.0004527502,-20.29457,finished,0.00000,-2101.345783
274,COGWEB_clean_min_charges,0_0.04,5000,ethene,0.278793126,0.0018626633,-20.43901,finished,0.00000,-10426.149728
275,COGWEB_clean_min_charges,0_0.04,10000,ethene,0.5464631922,0.0020951517,-20.61094,finished,0.00000,-20428.285324
276,COGWEB_clean_min_charges,0_0.04,25000,ethene,1.2604072877,0.0045807013,-21.07309,finished,0.00000,-46994.749555
277,COGWEB_clean_min_charges,0_0.04,50000,ethene,2.2376519879,0.0070448371,-21.51101,finished,0.00000,-83023.323127
278,COGWEB_clean_min_charges,0_0.04,66700,ethene,2.7690016312,0.0108021747,-21.72649,finished,0.00000,-102433.779602
279,COGWEB_clean_min_charges,0_0.04,75000,ethene,3.0017739984,0.0063334722,-21.78814,finished,0.00000,-110890.391203
280,COGWEB_clean_min_charges,0_0.04,100000,ethene,3.5882494735,0.0056333717,-21.95534,finished,0.00000,-132002.186791
281,COGWEB_clean_min_charges,0_0.04,250000,ethene,5.4170462064,0.007782643,-22.55234,finished,0.00000,-196157.871879
282,COGWEB_clean_min_charges,0_0.04,500000,ethene,6.4873481472,0.0036587281,-23.13513,finished,0.00000,-233506.206900
283,COGWEB_clean_min_charges,0_0.04,750000,ethene,6.9324426999,0.0070990394,-23.52975,finished,0.00000,-250119.803608
284,COGWEB_clean_min_charges,0_0.04,1000000,ethene,7.1765137082,0.0094011199,-23.69703,finished,0.00000,-260303.488883
285,COGWEB_clean_min_charges,0_0.04,1,ethane,0.0001742627,1.46907e-05,-23.86654,finished,0.00000,-7.726541
286,COGWEB_clean_min_charges,0_0.04,10,ethane,0.001733182,3.68287e-05,-23.79428,finished,0.00000,-76.778208
287,COGWEB_clean_min_charges,0_0.04,100,ethane,0.0174466264,9.70926e-05,-23.74219,finished,0.00000,-770.816462
288,COGWEB_clean_min_charges,0_0.04,1000,ethane,0.1746026372,0.0007037738,-23.95697,finished,0.00000,-7713.754252
289,COGWEB_clean_min_charges,0_0.04,5000,ethane,0.8556142039,0.0018725309,-24.65232,finished,0.00000,-37726.048126
290,COGWEB_clean_min_charges,0_0.04,10000,ethane,1.5768914121,0.0067781917,-25.20762,finished,0.00000,-69323.983483
291,COGWEB_clean_min_charges,0_0.04,25000,ethane,3.1868858985,0.011264154,-26.08575,finished,0.00000,-138686.204470
292,COGWEB_clean_min_charges,0_0.04,50000,ethane,4.5813713821,0.0133507393,-26.42697,finished,0.00000,-196476.889836
293,COGWEB_clean_min_charges,0_0.04,66700,ethane,5.1354370869,0.0146163808,-26.63623,finished,0.00000,-218670.215031
294,COGWEB_clean_min_charges,0_0.04,75000,ethane,5.3434828726,0.008137509,-26.79554,finished,0.00000,-226892.456162
295,COGWEB_clean_min_charges,0_0.04,100000,ethane,5.8150062026,0.0115686465,-27.00422,finished,0.00000,-245352.904275
296,COGWEB_clean_min_charges,0_0.04,250000,ethane,6.8856022113,0.0090243757,-28.30411,finished,0.00000,-287332.861519
297,COGWEB_clean_min_charges,0_0.04,500000,ethane,7.3652205109,0.0076176728,-28.84747,finished,0.00000,-307792.417674
298,COGWEB_clean_min_charges,0_0.04,750000,ethane,7.5554316625,0.0117297795,-28.7985,finished,0.00000,-317670.687409
299,COGWEB_clean_min_charges,0_0.04,1000000,ethane,7.6488640409,0.0045294236,-29.25052,finished,0.00000,-324021.479912
300,COGWEB_clean_min_charges,1_0.08,1,ethene,5.74701e-05,5.1937e-06,-20.48025,finished,0.00000,-2.245368
301,COGWEB_clean_min_charges,1_0.08,10,ethene,0.000573623,1.20732e-05,-20.50274,finished,0.00000,-22.327679
302,COGWEB_clean_min_charges,1_0.08,100,ethene,0.0058672633,0.0001157351,-20.50448,finished,0.00000,-227.973526
303,COGWEB_clean_min_charges,1_0.08,1000,ethene,0.058603388,0.0001752203,-20.55291,finished,0.00000,-2277.335806
304,COGWEB_clean_min_charges,1_0.08,5000,ethene,0.2891585486,0.0012975136,-20.70075,finished,0.00000,-11221.318679
305,COGWEB_clean_min_charges,1_0.08,10000,ethene,0.5681021297,0.0037064856,-20.90435,finished,0.00000,-22018.711932
306,COGWEB_clean_min_charges,1_0.08,25000,ethene,1.2951036321,0.0048762474,-21.28373,finished,0.00000,-50017.365910
307,COGWEB_clean_min_charges,1_0.08,50000,ethene,2.2882677784,0.0089414722,-21.80627,finished,0.00000,-87876.829423
308,COGWEB_clean_min_charges,1_0.08,66700,ethene,2.8213720493,0.0032743083,-22.0217,finished,0.00000,-107957.268929
309,COGWEB_clean_min_charges,1_0.08,75000,ethene,3.040835844,0.0074046738,-22.05909,finished,0.00000,-116174.851845
310,COGWEB_clean_min_charges,1_0.08,100000,ethene,3.6245272912,0.0128141718,-22.28402,finished,0.00000,-137906.031458
311,COGWEB_clean_min_charges,1_0.08,250000,ethene,5.3307872244,0.0051341177,-23.18902,finished,0.00000,-200652.570629
312,COGWEB_clean_min_charges,1_0.08,500000,ethene,6.2533726381,0.00758961,-24.02018,finished,0.00000,-235505.115103
313,COGWEB_clean_min_charges,1_0.08,750000,ethene,6.6302678926,0.0116818637,-24.28907,finished,0.00000,-251034.634386
314,COGWEB_clean_min_charges,1_0.08,1000000,ethene,6.8299783481,0.0057261815,-24.43982,finished,0.00000,-260405.457445
315,COGWEB_clean_min_charges,1_0.08,1,ethane,0.0001839519,1.1786e-05,-24.05972,finished,0.00000,-8.436914
316,COGWEB_clean_min_charges,1_0.08,10,ethane,0.0018883868,2.58812e-05,-24.05769,finished,0.00000,-86.643574
317,COGWEB_clean_min_charges,1_0.08,100,ethane,0.0184935228,0.0001328149,-24.093,finished,0.00000,-848.927870
318,COGWEB_clean_min_charges,1_0.08,1000,ethane,0.1858030943,0.0006664109,-24.29332,finished,0.00000,-8523.135514
319,COGWEB_clean_min_charges,1_0.08,5000,ethane,0.8919038882,0.0060729733,-24.97705,finished,0.00000,-40782.257917
320,COGWEB_clean_min_charges,1_0.08,10000,ethane,1.6356209281,0.0095366927,-25.48273,finished,0.00000,-74449.458536
321,COGWEB_clean_min_charges,1_0.08,25000,ethane,3.2563788401,0.0097986972,-26.31811,finished,0.00000,-146315.965597
322,COGWEB_clean_min_charges,1_0.08,50000,ethane,4.6069567946,0.0065723547,-27.16481,finished,0.00000,-204271.900279
323,COGWEB_clean_min_charges,1_0.08,66700,ethane,5.0971851488,0.0032804611,-27.68435,finished,0.00000,-225002.634664
324,COGWEB_clean_min_charges,1_0.08,75000,ethane,5.2893040465,0.0129287356,-27.95176,finished,0.00000,-233091.253507
325,COGWEB_clean_min_charges,1_0.08,100000,ethane,5.6895327133,0.0087107336,-28.41003,finished,0.00000,-250102.015030
326,COGWEB_clean_min_charges,1_0.08,250000,ethane,6.5682466138,0.0037488686,-29.393,finished,0.00000,-287887.368188
327,COGWEB_clean_min_charges,1_0.08,500000,ethane,6.9706864171,0.008637363,-29.58804,finished,0.00000,-307005.984567
328,COGWEB_clean_min_charges,1_0.08,750000,ethane,7.1062176437,0.0093322463,-29.89914,finished,0.00000,-315286.299677
329,COGWEB_clean_min_charges,1_0.08,1000000,ethane,7.1783172208,0.0105754005,-29.706,finished,0.00000,-321157.409492
330,COGWEB_clean_min_charges,0_0.08,1,ethene,4.83343e-05,5.508e-06,-19.62892,finished,0.00000,-1.646349
331,COGWEB_clean_min_charges,0_0.08,10,ethene,0.0004607826,3.40296e-05,-19.66347,finished,0.00000,-15.714421
332,COGWEB_clean_min_charges,0_0.08,100,ethene,0.0046152587,6.50168e-05,-19.6827,finished,0.00000,-158.166492
333,COGWEB_clean_min_charges,0_0.08,1000,ethene,0.0461516568,0.0002156349,-19.73185,finished,0.00000,-1582.359992
334,COGWEB_clean_min_charges,0_0.08,5000,ethene,0.2279129488,0.0013036508,-19.82298,finished,0.00000,-7800.695438
335,COGWEB_clean_min_charges,0_0.08,10000,ethene,0.4494947349,0.0039479208,-19.92728,finished,0.00000,-15359.345945
336,COGWEB_clean_min_charges,0_0.08,25000,ethene,1.0571817414,0.0047483342,-20.21485,finished,0.00000,-35950.445411
337,COGWEB_clean_min_charges,0_0.08,50000,ethene,1.8948033511,0.0102442382,-20.38717,finished,0.00000,-63902.261751
338,COGWEB_clean_min_charges,0_0.08,66700,ethene,2.3897072576,0.0078389719,-20.48999,finished,0.00000,-80095.907563
339,COGWEB_clean_min_charges,0_0.08,75000,ethene,2.6211486178,0.0053351118,-20.50955,finished,0.00000,-87593.276084
340,COGWEB_clean_min_charges,0_0.08,100000,ethene,3.2347330885,0.0100843667,-20.58623,finished,0.00000,-107325.577305
341,COGWEB_clean_min_charges,0_0.08,250000,ethene,5.4864401635,0.0048702278,-21.23909,finished,0.00000,-176765.154390
342,COGWEB_clean_min_charges,0_0.08,500000,ethene,6.9870398853,0.0085207953,-22.17364,finished,0.00000,-221940.131531
343,COGWEB_clean_min_charges,0_0.08,750000,ethene,7.6353957549,0.0040134516,-22.68689,finished,0.00000,-242427.655631
344,COGWEB_clean_min_charges,0_0.08,1000000,ethene,7.9851879141,0.0083045177,-23.05737,finished,0.00000,-254472.621855
345,COGWEB_clean_min_charges,0_0.08,1,ethane,0.0001337505,5.2647e-06,-23.40586,finished,0.00000,-5.461033
346,COGWEB_clean_min_charges,0_0.08,10,ethane,0.0013809306,5.25116e-05,-23.24252,finished,0.00000,-56.066000
347,COGWEB_clean_min_charges,0_0.08,100,ethane,0.013727411,8.53074e-05,-23.21468,finished,0.00000,-557.489788
348,COGWEB_clean_min_charges,0_0.08,1000,ethane,0.1373943209,0.0002149555,-23.36602,finished,0.00000,-5581.245854
349,COGWEB_clean_min_charges,0_0.08,5000,ethane,0.6645923727,0.0043001676,-23.76013,finished,0.00000,-26875.757123
350,COGWEB_clean_min_charges,0_0.08,10000,ethane,1.253574824,0.0049081456,-24.09123,finished,0.00000,-50428.529325
351,COGWEB_clean_min_charges,0_0.08,25000,ethane,2.6616080901,0.0113518317,-24.45177,finished,0.00000,-105181.132205
352,COGWEB_clean_min_charges,0_0.08,50000,ethane,4.2645219643,0.0157966488,-24.66785,finished,0.00000,-164238.451377
353,COGWEB_clean_min_charges,0_0.08,66700,ethane,5.0114979655,0.0091571222,-25.01718,finished,0.00000,-190616.802637
354,COGWEB_clean_min_charges,0_0.08,75000,ethane,5.3085786673,0.0123947061,-25.23814,finished,0.00000,-200832.649622
355,COGWEB_clean_min_charges,0_0.08,100000,ethane,5.9976588634,0.0130876335,-25.6776,finished,0.00000,-224426.155150
356,COGWEB_clean_min_charges,0_0.08,250000,ethane,7.6085547693,0.0084201677,-27.50108,finished,0.00000,-279118.399950
357,COGWEB_clean_min_charges,0_0.08,500000,ethane,8.3193828177,0.0037741172,-28.37986,finished,0.00000,-304758.059759
358,COGWEB_clean_min_charges,0_0.08,750000,ethane,8.5992830674,0.0160291636,-28.54687,finished,0.00000,-316638.297600
359,COGWEB_clean_min_charges,0_0.08,1000000,ethane,8.730003941,0.0104634111,-28.97826,finished,0.00000,-323694.235898
360,COGWEB_clean_min_charges,1_0.05,1,ethene,6.18694e-05,5.5395e-06,-20.37315,finished,0.00000,-3.624218
361,COGWEB_clean_min_charges,1_0.05,10,ethene,0.0006226412,1.74832e-05,-20.48753,finished,0.00000,-36.724893
362,COGWEB_clean_min_charges,1_0.05,100,ethene,0.0061474712,7.72964e-05,-20.54414,finished,0.00000,-362.965366
363,COGWEB_clean_min_charges,1_0.05,1000,ethene,0.0611524597,0.0004594328,-20.58531,finished,0.00000,-3609.998282
364,COGWEB_clean_min_charges,1_0.05,5000,ethene,0.302856065,0.0015761475,-20.75867,finished,0.00000,-17863.023517
365,COGWEB_clean_min_charges,1_0.05,10000,ethene,0.5944107994,0.0015035194,-20.99961,finished,0.00000,-35050.368742
366,COGWEB_clean_min_charges,1_0.05,25000,ethene,1.3700324568,0.0046171084,-21.50626,finished,0.00000,-80590.725416
367,COGWEB_clean_min_charges,1_0.05,50000,ethene,2.4531248059,0.0038476379,-22.18791,finished,0.00000,-143926.235635
368,COGWEB_clean_min_charges,1_0.05,66700,ethene,3.0091364633,0.0052376299,-22.53452,finished,0.00000,-176252.220827
369,COGWEB_clean_min_charges,1_0.05,75000,ethene,3.2424576559,0.0035693641,-22.64906,finished,0.00000,-189797.911098
370,COGWEB_clean_min_charges,1_0.05,100000,ethene,3.8209206098,0.0043805313,-23.02329,finished,0.00000,-223347.198787
371,COGWEB_clean_min_charges,1_0.05,250000,ethene,5.4327642042,0.0052324148,-24.22117,finished,0.00000,-317184.037406
372,COGWEB_clean_min_charges,1_0.05,500000,ethene,6.249979483,0.0,,run,,
373,COGWEB_clean_min_charges,1_0.05,750000,ethene,6.5788100433,0.0,,run,,
374,COGWEB_clean_min_charges,1_0.05,1000000,ethene,6.7607868087,0.0,,run,,
375,COGWEB_clean_min_charges,1_0.05,1,ethane,0.0001954378,9.4663e-06,-23.92589,finished,0.00000,-13.564422
376,COGWEB_clean_min_charges,1_0.05,10,ethane,0.0019352739,4.60229e-05,-24.05219,finished,0.00000,-134.775787
377,COGWEB_clean_min_charges,1_0.05,100,ethane,0.0192255652,0.0001114165,-24.04682,finished,0.00000,-1336.339102
378,COGWEB_clean_min_charges,1_0.05,1000,ethane,0.1925155065,0.0013679375,-24.26188,finished,0.00000,-13376.409563
379,COGWEB_clean_min_charges,1_0.05,5000,ethane,0.9234261007,0.0047871539,-25.02028,finished,0.00000,-64061.008667
380,COGWEB_clean_min_charges,1_0.05,10000,ethane,1.7708261776,0.0073656734,-25.73573,finished,0.00000,-122480.409749
381,COGWEB_clean_min_charges,1_0.05,25000,ethane,3.5115886881,0.0068510293,-27.20383,finished,0.00000,-241411.666664
382,COGWEB_clean_min_charges,1_0.05,50000,ethane,4.8215509587,0.0039373594,-28.47519,finished,0.00000,-329934.753695
383,COGWEB_clean_min_charges,1_0.05,66700,ethane,5.2571681149,0.0072607963,-28.97404,finished,0.00000,-359309.065079
384,COGWEB_clean_min_charges,1_0.05,75000,ethane,5.4144529573,0.004720814,-29.21978,finished,0.00000,-370085.765911
385,COGWEB_clean_min_charges,1_0.05,100000,ethane,5.7498371633,0.0080142069,-29.64912,finished,0.00000,-392773.124393
386,COGWEB_clean_min_charges,1_0.05,250000,ethane,6.4957868935,0.0,,run,,
387,COGWEB_clean_min_charges,1_0.05,500000,ethane,6.8402450179,0.0,,run,,
388,COGWEB_clean_min_charges,1_0.05,750000,ethane,6.9894704729,0.0,,run,,
389,COGWEB_clean_min_charges,1_0.05,1000000,ethane,7.0497313204,0.0,,run,,
390,COGWEB_clean_min_charges,1_0.02,1,ethene,6.13274e-05,3.2573e-06,-20.74236,finished,0.00000,-3.673422
391,COGWEB_clean_min_charges,1_0.02,10,ethene,0.000640749,1.25625e-05,-20.52104,finished,0.00000,-38.215392
392,COGWEB_clean_min_charges,1_0.02,100,ethene,0.0063046938,4.11763e-05,-20.54256,finished,0.00000,-376.564354
393,COGWEB_clean_min_charges,1_0.02,1000,ethene,0.0629327319,0.0002088306,-20.6067,finished,0.00000,-3759.969267
394,COGWEB_clean_min_charges,1_0.02,5000,ethene,0.3125420804,0.0004020301,-20.79567,finished,0.00000,-18660.677063
395,COGWEB_clean_min_charges,1_0.02,10000,ethene,0.6144567216,0.0031159499,-21.02602,finished,0.00000,-36670.883881
396,COGWEB_clean_min_charges,1_0.02,25000,ethene,1.4248622916,0.0043564664,-21.5945,finished,0.00000,-84897.586376
397,COGWEB_clean_min_charges,1_0.02,50000,ethene,2.5526116791,0.0044386647,-22.36281,finished,0.00000,-151826.515388
398,COGWEB_clean_min_charges,1_0.02,66700,ethene,3.1123237391,0.0087752966,-22.70764,finished,0.00000,-184969.620210
399,COGWEB_clean_min_charges,1_0.02,75000,ethene,3.347708204,0.0045467984,-22.90322,finished,0.00000,-198885.417377
400,COGWEB_clean_min_charges,1_0.02,100000,ethene,3.9254436475,0.0053653782,-23.28502,finished,0.00000,-233010.310155
401,COGWEB_clean_min_charges,1_0.02,250000,ethene,5.4665668631,0.0070681641,-24.4286,finished,0.00000,-324458.838640
402,COGWEB_clean_min_charges,1_0.02,500000,ethene,6.2353193811,0.0,,run,,
403,COGWEB_clean_min_charges,1_0.02,750000,ethene,6.551886065,0.0,,run,,
404,COGWEB_clean_min_charges,1_0.02,1000000,ethene,6.7197642831,0.0,,run,,
